id,profileName,text,date,title,rating,images,helpful,Colour
R1TCJYHV1ED6JL,Ankit Rastogi,Working find till now,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 November 2020,Good product,5,,0,Grey Dazzle
R1BRBGMZ087PIS,ahmad,Very good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 January 2021,Nice,5,,0,Grey Dazzle
RWBC8NXBCRVM1,MD SADDAM KHAN,Good Product quality and thanks to Amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 August 2020,Wonderful,5,,0,Grey Dazzle
RBIBZFWVHLHS0,Sam,Fabulous product ÅEÅEÅEÅEÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 December 2020,Easy use nd best in price,5,,0,Grey Dazzle
R22FCBWC4IF4G2,padmoj kumar nayak,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 December 2020,Blanket can also washing,5,,0,Grey Dazzle
RPR3FPCAVL2H7,Sinish Gopi,"The washing machine stopped working after 14 days, now no one is responding to service calls. Don't buy this company products",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 November 2020,Stopped working after 14 days of usage,2,,0,Grey Dazzle
R2JODCRDG69RFT,Preeti ,The whirlpool after sales service is awful. They are neither taking customer calls nor providing any service request number when.i registered a complaint for installing my semi.automatic washing machine.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 August 2020,Bad after sales service by Whirlpool,2,,0,Grey Dazzle
RLDJUUZUTK71V,Manojkumar K J,Good washing machine under this price slab,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 August 2020,Overall good,5,,0,Grey Dazzle
R3ALX36SH9LCZW,Suniljangra,Better,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 January 2021,Best work,5,,0,Grey Dazzle
R21HGKQH3PQDT4,sarita,Amazing,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 January 2021,Amazing,5,,0,Grey Dazzle
R1OHGQ7Y4T6IR2,Deviprasad Shetty M,Better wash quality with efficient functions and working.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 July 2020,Perfect and Compact Machine,5,,0,Grey Dazzle
R2HOQGRE2C590F,Harish bairagi,"Nice product ,& low price",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 October 2020,Nice,5,,0,Grey Dazzle
R371NUH8927H07,hameemsha,The product is really good.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 October 2020,Awsome,5,,0,Grey Dazzle
R2V1QKLHLLIQV2,Priyanka ahuja,So happy with your...,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 November 2020,Good product,5,,0,Grey Dazzle
R2GR7LWRKSCJMR,Khusboo Singh,Amazing,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 January 2021,Good,5,,0,Grey Dazzle
R3K0P4SZOUEQ1G,Sameer Shaikh,I like it.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 November 2020,Paise wasool,5,"https://images-na.ssl-images-amazon.com/images/I/61OF8MaTwNL.jpg
https://images-na.ssl-images-amazon.com/images/I/71+u-p2J1uL.jpg",0,Grey Dazzle
R1N4EH8QU925HI,deepak patidar,Nice product.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 December 2020,Nice product.,5,,0,Grey Dazzle
R18PGQYYF8LFHE,Massarat jaan,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 January 2021,Nice,5,,0,Grey Dazzle
R25REJA59P0VOE,Shaik Mabuhussain,Super,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 December 2020,Motor,5,,0,Grey Dazzle
R1KYV4G720MDWK,ranjan,It's good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 December 2020,Good,5,,0,Grey Dazzle
R2SRO7OLZPO3PM,Sebastian,EVERYTHING IS PERFECT....,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 November 2020,BEAUTIFUL DESIGN AND EXCELLENT PERFORMANCE,5,,0,Grey Dazzle
RBO4HO0D9PCKF,Sheetal,Thank you..good delivery service good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 August 2020,Good experience,5,,0,Grey Dazzle
R2XXJ3HU0VCQ8Y,sanjay,Good product at affordable price,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 October 2020,Fantastic product,5,,0,Grey Dazzle
R19WLFB5STZ0BQ,Nitin,Like,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 December 2020,All,5,,0,Grey Dazzle
R1CDCGOY9FSQRI,Mohd Feroz,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 May 2021,Just Good,2,,0,Grey Dazzle
RPSKWAXLDI375,sanjeev,Working smoothly since it's purchase,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 October 2020,Good quality product,5,,0,Grey Dazzle
R1WZC1QLTPXID6,Amazon Customer,overall very good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 November 2020,excellent product,5,,0,Grey Dazzle
R1WXRKRDN4FWQ7,shantanu bindewari,Awesome product in less price,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 October 2020,Flexibility,5,,1,Grey Dazzle
RO6ISL4CUQK01,Mayank tiwari,easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 November 2020,Nice product,5,,0,Grey Dazzle
R5U4P24OSBHA9,Prabal Kumar Agnihotri,Lovely,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 December 2020,As per Requirement,5,,0,Grey Dazzle
R3PQBVIIL4FPZ9,omil kumar gupta,Like,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 December 2020,Good,5,,0,Grey Dazzle
RIA1OHV95YCH2,Pronav Bain,Good product as mentioned,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 October 2020,Good product as mentioned,5,,0,Grey Dazzle
RBSHOYZY6C5XV,Amazon Customer,Very easy uses,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 November 2020,Good,5,,0,Grey Dazzle
R9GRHJ1B15FXI,ravi sharma,Nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 November 2020,Fabulous product from whirlpool,5,,0,Grey Dazzle
R2WWCIWJM4B4CQ,Roopmala Saini,I got a little scratched product... n also it looks like sombody used this product earlier  coz i got detergent marks as well in wash tub,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 July 2020,Now I will never buy any electronic product from amazon...,2,"https://images-na.ssl-images-amazon.com/images/I/61tfrDYgH7L.jpg
https://images-na.ssl-images-amazon.com/images/I/71Rko7XL9bL.jpg",0,Grey Dazzle
R2LOKYU6JN2QVP,Amazon Customer,It is very easy to use and perfect for home use.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 January 2020,It is very good for all clean purpose.,5,,0,Grey Dazzle
R31HVAFJ3HCN2U,Shubham Nagar,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 December 2020,Good,5,https://images-na.ssl-images-amazon.com/images/I/C1hjfPQQShS.jpg,0,Grey Dazzle
R3D4PBC6ED1YJM,Preeti bhatt,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 November 2020,Velue of money,5,https://images-na.ssl-images-amazon.com/images/I/71aHPYohAIL.jpg,0,Grey Dazzle
RPULG88FF9E3P,Pooja Bhatia,Great Product ÅEÅEÅEÅEReally Satisfied,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 September 2020,Nice,5,,0,Grey Dazzle
R2L0IL976X1BN0,Ashok Roy,Very good product.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 November 2020,Very sturdy,5,,0,Grey Dazzle
R57332M4NPN13,Babu,Really awesome...Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 November 2020,Nice,5,,0,Grey Dazzle
R15K7EUY8IAVSL,Yogit,I have recieved defected product please help,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 June 2022,Defected product recieved please help,1,,1,Grey Dazzle
R2PQTWK9A3PXSP,Md Aftab Alam,Very good washing machine with great customer service from whirlpool.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 March 2020,Nice washing machine for small family,5,,0,Grey Dazzle
R163534SZOPJ74,Parveen fathima,"Super washing machine, thanks amazon",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 September 2020,Good,5,"https://images-na.ssl-images-amazon.com/images/I/710u0Vy-DWL.jpg
https://images-na.ssl-images-amazon.com/images/I/71D0MY4hgeL.jpg
https://images-na.ssl-images-amazon.com/images/I/71mCqOtjdpL.jpg",0,Grey Dazzle
R6XTVMAJG4THS,Pramod,good.fine working,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 November 2020,Good,5,,0,Grey Dazzle
RC9MF4D5KOBUW,Piyush Vaidya,Got it in bad condition. Did not expect Amazon selling such bad products..Fixing is not at all done correctly.. it's like..sale coming up.. let's sell every SCRAP we have in store..This is seems to b a selling motto by Amazon .. message to all buyers. Better buy from a nearby store than online. To avoid such moments..,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 October 2020,Rec'd in bad condition.,1,"https://images-na.ssl-images-amazon.com/images/I/51Yg2TPxo0L.jpg
https://images-na.ssl-images-amazon.com/images/I/51kOwiKoOKL.jpg
https://images-na.ssl-images-amazon.com/images/I/61WPQuJio1L.jpg",1,Grey Dazzle
R3MAHKCSDBUSIR,Priyanka,The product is defective. The switches are not working properly from day one. Tried to return but could not. Not worth at all.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 September 2020,Poor quality,2,,0,Grey Dazzle
R30AOOZCLU11LR,Deepak Arya,Best product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 November 2020,Best,5,,0,Grey Dazzle
R25325HG1OEQHE,RUDRESH N S,Everything is good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 October 2020,Good,5,,0,Grey Dazzle
RLXV4XTSCMQF3,Kushal k.,Excellent product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 November 2020,Excellent product with right cost,5,,0,Grey Dazzle
R14J1WXX8C2T9S,Amazon Customer,Awesome,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 December 2020,Great wash features,5,,0,Grey Dazzle
R3SB9DTQPMQOBZ,Amazon Customer,"Today's date -23.03.2021I have problem with my Washing Machine which i was purchased on 15.05.20. I spoke with customer care officials&technicians. Technician visit&reported the issue( parts replacement-Motor is not working),My complaint date is 17.03.2021. Customer Care executives said that it may be delayed two to three weeks.Poor service",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 March 2021,Worst product,1,,0,Grey Dazzle
R1CEZ8YN8NWPE,sandeep saini,Its very good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 September 2020,Nice product,5,,0,Grey Dazzle
RMQY108HRDECF,RAVIKANT,"Nice product, Design is fine",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 August 2020,Very Good Product,5,,0,Grey Dazzle
R1U9DZN5FIUKPG,Shailendra singh,Running good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 November 2020,Nice,5,,0,Grey Dazzle
R3G0NV2GD0GHRX,Valentina,Awesome product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 November 2020,Washing machine is too gud and easy to use,5,,0,Grey Dazzle
R34UE1KU0HZ7J,Savitri,"Easy to use, light weight and value for money.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 March 2020,Great,5,,0,Grey Dazzle
R2SJGCBJQX2X3S,Mohd. Shahidnoor,Very Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 October 2020,Good product,5,"https://images-na.ssl-images-amazon.com/images/I/71k1BPswFqL.jpg
https://images-na.ssl-images-amazon.com/images/I/71pio+7-xaL.jpg",0,Grey Dazzle
RMXFQMKIQCA27,rahul,Great one.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 November 2020,Ok,5,,0,Grey Dazzle
R1TR7FURJ0C86I,rameez,Good quality,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 November 2020,Good product,5,,0,Grey Dazzle
R1TZL2KGU9WF4E,Ayush,Value for money,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 October 2020,Value for money,5,,0,Grey Dazzle
R190508JPEZRML,jagan,Nice machine for cheap price,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 August 2020,Good one,5,,0,Grey Dazzle
RQ4D03H6NM2JG,sanket khale,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 December 2020,Nothing,5,,0,Grey Dazzle
R3SV7FPCKQUTSR,shivam,Nyc .satisfied with the product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 August 2020,Awasome one!totaly worth of mony,5,,0,Grey Dazzle
R1984UYG64BLSO,Saranya S.,Washing machine tub not turning7 kg,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 January 2021,Washing machine tub not turning I need help service,2,,0,Grey Dazzle
R2FG8RF6R21SHY,AJAY,Lajawab product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 November 2020,Very good product and delivery fast,5,,0,Grey Dazzle
R17AFT4A4900EU,Amazon Customer,Nice Product at this price range..Must buy... Nice performance,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 January 2020,Superb Product,5,,0,Grey Dazzle
R2GBVN9N5BVXLX,Pawan kumar,Nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 November 2020,nice,5,,0,Grey Dazzle
R3BH7WFGK91VQ9,B.V.RAMANA,Easy to maintain,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 October 2020,Excellent,5,,0,Grey Dazzle
RODVD4TPM38IK,Priyabrata Banerjee Chowdhury,Marvellous..,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 November 2020,Satisfied with Amazon ..,5,,0,Grey Dazzle
R2555EGUPGB7ZO,Vivek biswal,Body is so durable qnd weak that whenever you just turn on the washermotor the whole body shakes qnd makes unusuql noises.i recomend in 10k range go for other brands rather than choosing whirpool,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 October 2021,Worst product,1,https://m.media-amazon.com/images/I/61Y2ql2msDL.jpg,0,Grey Dazzle
RCB0B7OB4SOG1,Amazon Customer,Low noise,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 November 2020,Great,5,,0,Grey Dazzle
R32WBCCZWJ0X56,Chandan Roy,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 November 2020,Awesome,5,,0,Grey Dazzle
R1IMBABOFNYJOJ,nitin chittoda,Washing tub is good but when I use dryer it's sounds like it's hit washing machine walls and also some abnormal sound produced by dryer,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 June 2020,Problem in dryer,2,,0,Grey Dazzle
RGTXIKUZ1CFTI,Sumit dhawan,Best in its segment,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 September 2020,Best in its segment,5,,0,Grey Dazzle
R3FOP6WJ7ZPMPE,rajib mondal,Very good truly product and delivery timelyÅEÅEÅEÅEÅEÅEÅEÄ,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 June 2020,Very good truly product and delivery timely,5,"https://images-na.ssl-images-amazon.com/images/I/61NaQT5zrGL.jpg
https://images-na.ssl-images-amazon.com/images/I/61SOh3FqRNL.jpg",0,Grey Dazzle
R1RT8CKI1FV7OI,Mohanraj,Very good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 October 2020,Nice product,5,,0,Grey Dazzle
R3MD5Y3BYCXLUJ,Huzaiffashaikh,Very nice,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 November 2020,Good product,5,,0,Grey Dazzle
R27WPLH6QLW9ME,Ankit Batwara,Amazon help to choose good product and good service,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 31 January 2020,Happy feeling,5,,0,Grey Dazzle
R3UYHI7UEQ7R1A,Yash sharma,Nice,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 December 2020,Easy to use,5,,0,Grey Dazzle
R1LR43W1IZI62K,amitsharma,Excellent product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 November 2020,Ok report,5,,0,Grey Dazzle
RA4FJBPWVNI35,Ajit pratap singh,Best machine,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 October 2020,Best machine,5,https://images-na.ssl-images-amazon.com/images/I/718sN8+tKSL.jpg,0,Grey Dazzle
R3FMFIVHP3HMVA,Azif,It is a nice product and easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 February 2020,Excellent,5,,0,Grey Dazzle
R3DJ20UDTEDYLJ,Mukesh jangra,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 November 2020,Good,5,,0,Grey Dazzle
R12DS8UF64G0PN,Manjeet Singh,Excellent,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 November 2020,Very good,5,,0,Grey Dazzle
R1SKPZQ37LR6FS,Fazil hasan,Good working,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 October 2020,Good warking,5,,0,Grey Dazzle
RLT1HDHD8WGIK,Jagu,Awesome awesome awesome,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 October 2020,Awesome,5,,0,Grey Dazzle
R3VENW1K8UV1SF,Mohammed Ezaz.k,Received used product not satisfied with the product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 June 2022,Received used product,1,"https://m.media-amazon.com/images/I/71WmIouiIbL.jpg
https://m.media-amazon.com/images/I/71sfNsApOKL.jpg
https://m.media-amazon.com/images/I/71uROc3eUML.jpg
https://m.media-amazon.com/images/I/71zR3uGFwBL.jpg",0,Grey Dazzle
RXLZJQZSCHOZX,hasan waqar,"i wanna suggest to all, easy to use, shock proof, awesome",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 November 2019,nice product,5,,0,Grey Dazzle
R3GU808Q1AY1P0,Piyush,"It wobbles when run , specially the spin drum , should be sturdy , 4 wheels is a disadvantage  imapires the stability.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 June 2020,Not As expected,2,,0,Grey Dazzle
R33CQO0MMPOYRH,shailendra,Nice,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 November 2020,Good product,5,,0,Grey Dazzle
R24DHOLOEX7XSO,Timon,Poor quality and poor finishingWire length is small,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 December 2020,"Unworthy, NO value for money",2,,0,Grey Dazzle
R3ISHR89X6KYK9,Neelu Kaushik,Very nice ÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 September 2020,Working good easy to use ÅEÅE∫ÅE∏ÅE,5,,0,Grey Dazzle
R26VHCHYBZQQ3C,Faiz,Awesome product... And awesome fast delivery.... Thanks Amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 March 2020,Awesome,5,https://images-na.ssl-images-amazon.com/images/I/51ckECgJUSL.jpg,0,Grey Dazzle
RLL2Q78YJS0H2,Good,Very good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 August 2020,Good,5,"https://images-na.ssl-images-amazon.com/images/I/51A2CS-oWUL.jpg
https://images-na.ssl-images-amazon.com/images/I/51KT+71T2NL.jpg
https://images-na.ssl-images-amazon.com/images/I/61LwRgfnVnL.jpg",0,Grey Dazzle
R2I90HS2Z1FC02,Amazon Customer,Good product. No complaint,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 August 2020,Good product,5,,0,Grey Dazzle
R32ZCFLICXEDC4,Murali Potugari,Nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 October 2020,Good,5,,0,Grey Dazzle
R2XLD8O2NXDNFE,Amazon Customer,A good purchase,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 September 2020,Value for money,5,,0,Grey Dazzle
RT16M5MH7BGVY,kiran pant,Wounderful ptoduct.  I am happy with it,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 March 2020,Good,5,,0,Grey Dazzle
R35KHWBTHSUNVI,gulshan kumar,Very nice ptoduct,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 September 2020,Nice product value money,5,,0,Grey Dazzle
RJOZ24P86R2C,Sundaram M.,Please DonÅEÄÅEt Buy This Product.It will start creating problem within a month & technician from Whirlpool will start taking visit charges.Had purchased the machine on 25th Jan & till now it had 2 breakdown.Once the spinner stopped & now the water outlet of spinner is not working.If you want to wash clothes still by hand you may please buy this.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 February 2020,Please DonÅEÄÅEt Buy,1,,3,Grey Dazzle
RBI95G8ZQI1W7,Amazon Customer,Ok,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 October 2020,"Worth of money ,I bought  8240 rs",5,,0,Grey Dazzle
R2V3BVQ6H58TDK,Amazon Customer,"Liked, dose its job but a little pricey.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 February 2020,Good machine.,5,,0,Grey Dazzle
R2S79ZWYUHSMNW,Amazon Customer,Good machine with good price value,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 31 May 2020,Quality served.,5,,0,Grey Dazzle
R2XDOYLVFKLW8U,Nitin Sharma,"It Seems I got a used machine at the first place when I opened it. Also, a different kind of sound is always comes whenever I washed clothes.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 November 2021,Bad quality and too much noisy,1,,1,Grey Dazzle
R2CO195ILBDTG1,Abhishek Tiwari,"Good Product, worth the price.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 May 2020,Value for money,5,,0,Grey Dazzle
R3A3E1FLZ0Q7EW,Ankur kumar,value for money.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 August 2020,great product.,5,,0,Grey Dazzle
R2DL9T8SO2CWWN,Amit Kalambe,"Easy to use,light weight.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 August 2020,Thanks,5,,1,Grey Dazzle
RK2UGI4LR072B,nishant,Worth it,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 October 2020,Worth it,5,,0,Grey Dazzle
R2885POHTVF67T,Deepak Sharma,Excellent product ...brand name...great build quality... overall excellent product..,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 January 2020,Fantastic washing machine,5,,0,Grey Dazzle
R2OAWPGOTALZGP,MK Shukla,Excellent product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 October 2020,Excellent product,5,,0,Grey Dazzle
R5PQ90YK3VW1K,Nivedita,Good buy at this price,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 June 2020,Happy Purchase,5,,0,Grey Dazzle
R11592HCGQG99R,Niloy Biswas,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 September 2020,Good one,5,,0,Grey Dazzle
RL8QGEJ7SN67A,Ankit Enterprises,Separate Inlet for Dryer and Washer..Instead of Switch need to Shift Pipe from Dryer Inlet to Washer Inlet.Bad Product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 March 2020,Separate Inlet bad Product.,2,,0,Grey Dazzle
R1Z95Q43VO7391,Rs Singh Sisodia,Excellent overall,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 September 2020,Excellent overall,5,,0,Grey Dazzle
R3KEU0ZVXRUNIE,Najeer ahmad,Nic Looking & Working,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 July 2020,Awesome,5,,0,Grey Dazzle
R2WQAHHK0A53BO,Pathi Nandeeshwar,"I have received a default product had a issue with the washer. Washer was not working properly, I have returned the item back.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 November 2021,Product quality was good but I have received default product delivery.,1,,0,Grey Dazzle
R2J66MMJR6T7GD,Amazon Customer,Good overall,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 September 2020,Good overall,5,,0,Grey Dazzle
R28HHUI05CD39I,Shiraj,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 October 2020,Good,5,,0,Grey Dazzle
RCAILFJZU5E3W,Shivam,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 October 2020,Good,5,,0,Grey Dazzle
R29IDLEC8TXP8C,Amazon Customer,satisfied,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 September 2020,nice product,5,,0,Grey Dazzle
R3PJK97R7VDZMY,Nitin,A quality product curtailed for efficient use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 February 2020,Up to the mark,5,"https://images-na.ssl-images-amazon.com/images/I/71HexzuXBVL.jpg
https://images-na.ssl-images-amazon.com/images/I/71Vy3nSLnbL.jpg",0,Grey Dazzle
R2SR920NVGMDAF,neha,very good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 September 2020,good,5,,0,Grey Dazzle
RRI5WPS91WP4V,vikas tiwari,Good Quality product.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 August 2020,Whirlpool is good for wash,5,,0,Grey Dazzle
RUV2L8OAQPIG3,Amazon Customer,"Faulty piece delivered, within a month we have to call service agent twice",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 August 2020,"Faulty piece delivered, within a month we have to call service agent twice",2,,1,Grey Dazzle
R3N0MMD3XB8X37,sandeep kumar,Very good product...,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 July 2020,Good,5,,0,Grey Dazzle
R2YXY63Q2267ZY,Anantjit Foods LLP,Value for money,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 June 2020,Value for money,5,,0,Grey Dazzle
R30R5VXMSVWNP4,Aradhana,Nice,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 October 2020,Nice,5,,0,Grey Dazzle
R3IHGP799U6KLG,Suruchi rai,Nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 August 2020,Good,5,,0,Grey Dazzle
R2728SI1A77FXR,Himanshu Saxena,"Product is good, but material quality is not good, plastic tub quality is very poor...",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 May 2020,"Material Quality is not good,",2,,1,Grey Dazzle
R48CLEDRS5VMU,Ashish raushan,Dryer not working,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 January 2021,Fault,2,,0,Grey Dazzle
R1W3MRXNUNKAQG,AFZAL RATHOD,good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 September 2020,nice product,5,,0,Grey Dazzle
R24DEVDLO7LSG0,Sachin Sharma,Good products ÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 July 2020,Mst,5,,0,Grey Dazzle
